,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
42815,0.0,46,0,0.174484613,3346.0,5,0,1,0,0.0,0
42816,0.7717421640000001,56,0,1.91166529075,5388.0,9,0,2,0,0.0,0
42817,0.780246462,63,0,0.36989559899999996,12597.5,13,0,2,0,0.0,0
42818,0.19638085800000002,62,0,1.91166529075,5388.0,11,0,0,0,3.0,0
42819,0.00465228,60,0,0.00591466,2366.0,10,0,0,0,1.0,0
42820,0.017455834,42,0,0.14669452300000002,6700.0,14,0,1,0,0.0,0
42821,0.10228829699999999,53,0,1.91166529075,5388.0,6,0,1,0,0.0,0
42822,0.0006339869999999999,71,0,0.179982002,10000.0,9,0,2,0,1.0,0
42823,0.050197294,54,0,1.91166529075,5388.0,9,0,1,0,1.0,0
42824,0.18488948,57,0,0.240144734,5250.0,8,0,1,0,0.0,0
42825,0.032509988,39,0,0.454898807,7460.0,24,0,2,0,1.0,0
42826,0.143435159,59,0,0.860308025,3700.0,31,0,3,0,0.0,0
42827,1.5623960069999998,32,0,1.91166529075,5388.0,5,0,0,3,0.0,1
42828,0.38930061299999996,41,0,0.410359672,7200.0,11,0,2,0,3.0,0
42829,0.094624161,54,0,0.43330051700000005,8125.0,9,0,1,0,0.0,0
42830,0.9734285090000001,48,0,0.6379636479999999,12158.0,16,0,3,0,4.0,1
42831,0.099315199,54,1,0.456644247,5500.0,20,0,2,0,1.0,0
42832,0.519917473,70,0,1.91166529075,5388.0,4,0,1,0,1.0,0
42833,0.42160429899999996,32,1,0.181204699,4000.0,6,0,0,0,0.0,0
42834,0.666573648,61,0,1.91166529075,5388.0,8,0,2,0,2.0,0
42835,0.32222625899999996,63,0,0.6808865190000001,6000.0,15,0,2,1,1.0,0
42836,0.0025907910000000003,64,0,1.0,0.0,5,0,0,0,0.0,0
42837,0.286793612,41,0,0.228554289,5000.0,10,0,1,0,0.0,0
42838,0.119377455,40,0,0.292341532,5000.0,8,0,2,0,1.0,0
42839,0.011460245,80,0,1.91166529075,5388.0,6,0,0,0,0.0,0
42840,0.016578657,66,0,0.00539892,5000.0,6,0,0,0,1.0,0
42841,0.691542289,26,1,0.099214847,1400.0,2,0,0,0,1.0,0
42842,0.00930538,68,0,1.91166529075,5388.0,12,0,1,0,0.0,0
42843,0.013757159,50,0,0.28238234100000004,2400.0,8,0,1,0,0.0,0
42844,0.01999964,57,0,0.36152594,12597.5,12,0,2,0,1.0,0
42845,0.040186857,47,0,0.363599265,4900.0,14,0,1,0,3.0,0
42846,0.091341088,47,0,1.91166529075,5388.0,4,0,1,0,0.0,0
42847,0.279037174,75,0,0.09422644300000001,4000.0,6,0,0,0,0.0,0
42848,0.036842807000000005,78,0,1.91166529075,0.0,3,0,0,0,0.0,0
42849,0.0,72,0,0.0,3339.0,11,0,0,0,0.0,0
42850,0.9999998999999999,52,0,0.107473132,4000.0,2,0,0,0,0.0,0
42851,0.430505672,51,0,0.38228663399999996,3104.0,9,0,3,0,0.0,0
42852,0.965595188,69,0,1.91166529075,2583.0,14,0,1,0,0.0,0
42853,0.07851074400000001,61,0,0.07768094,5277.0,11,0,1,0,0.0,0
42854,0.001630676,58,0,1.91166529075,5388.0,27,0,2,0,1.0,0
42855,0.26289236,52,0,0.364815997,4700.0,8,0,1,0,0.0,0
42856,0.00059996,91,0,0.0,5388.0,4,0,0,0,0.0,0
42857,0.023067922999999997,63,0,1.30989011,1819.0,13,0,2,0,0.0,0
42858,0.59697427,59,2,0.37907735299999995,8583.0,18,0,2,0,0.0,0
42859,0.062290154,68,0,0.04373102,11524.0,7,0,0,0,0.0,0
42860,0.849766413,41,0,0.21852098600000003,1500.0,6,0,0,0,3.0,0
42861,0.999333555,42,2,0.610770089,3583.0,9,5,1,0,0.0,1
42862,0.957217113,25,0,0.7790262170000001,800.0,5,0,0,0,1.0,0
42863,0.011382864,30,1,0.101694915,2300.0,5,0,0,0,0.0,0
42864,0.012602567,50,0,0.081209609,8200.0,5,0,0,0,1.0,0
42865,0.141380265,53,1,0.14640599099999999,12597.5,14,0,1,0,1.0,0
42866,0.606388072,76,0,0.15202525,1900.0,4,0,0,0,0.0,0
42867,0.20608927800000001,68,0,0.502622243,12597.5,12,0,2,0,2.0,0
42868,0.073679943,49,0,0.335686053,10625.0,12,0,1,0,2.0,0
42869,0.315216315,31,0,1.104456825,1435.0,10,0,2,0,0.0,0
42870,0.046883007000000004,83,0,0.40960727,3080.0,15,0,1,0,1.0,0
42871,0.487683528,50,1,1.91166529075,5388.0,2,0,0,0,0.0,0
42872,0.049967339000000006,59,0,0.033861621,12597.5,15,0,0,0,0.0,1
42873,0.019353194,78,0,0.23932335,3605.0,13,0,1,0,0.0,0
42874,0.08031492900000001,42,0,0.433962264,4663.0,21,0,2,0,1.0,0
42875,0.060603245,72,0,0.309714607,7112.0,14,0,2,0,1.0,0
42876,0.058063454,33,0,0.918121847,2576.0,5,0,1,0,0.0,0
42877,0.668438859,51,0,0.486568089,12597.5,11,0,3,0,1.0,0
42878,0.09104545300000001,62,0,0.874382885,12597.5,24,0,10,0,0.0,0
42879,0.9999998999999999,37,0,0.203265578,3000.0,2,0,1,0,0.0,0
42880,0.405617556,30,0,0.358940177,6000.0,11,0,1,0,1.0,0
42881,0.992857245,61,0,0.648763681,4933.0,7,0,1,0,2.0,0
42882,0.097246527,66,0,1.91166529075,5388.0,5,0,0,0,0.0,0
42883,0.139370786,54,0,0.160861444,9100.0,10,0,0,0,2.0,0
42884,0.697358603,31,0,0.86115932,2880.0,8,0,1,0,0.0,0
42885,0.17005298100000002,53,0,0.048600884000000004,2036.0,4,0,0,0,0.0,0
42886,0.0,54,0,0.257556603,8700.0,5,0,2,0,0.0,0
42887,0.9999998999999999,32,0,1.91166529075,5388.0,2,0,0,0,0.0,1
42888,0.0,40,0,0.191472114,6167.0,4,0,0,0,0.0,0
42889,0.022726198,48,0,0.37614399,9833.0,14,0,2,0,0.0,0
42890,0.061104961,44,0,0.657801987,3120.0,8,0,2,0,2.0,0
42891,0.6746650670000001,46,0,1.91166529075,5388.0,6,0,1,0,0.0,0
42892,0.38149407,79,0,0.299793684,6300.0,15,0,2,0,0.0,0
42893,0.36295559299999997,49,1,0.707406815,6250.0,12,0,2,0,1.0,0
42894,0.644379801,65,0,1.91166529075,5388.0,1,0,0,0,0.0,0
42895,0.10979268,41,1,0.262924569,12597.5,6,0,2,0,3.0,0
42896,0.208141868,36,0,1.91166529075,5388.0,7,0,0,0,1.0,0
42897,0.30728212,80,1,0.298500357,4200.0,7,1,2,0,0.0,0
42898,0.025187803999999998,47,0,0.124925005,12597.5,6,0,1,0,4.0,0
42899,0.9999998999999999,45,0,0.384199865,5923.0,12,0,1,0,1.0,0
42900,0.072512448,43,1,0.203215371,10200.0,15,0,2,0,5.0,0
42901,0.6370643220000001,29,0,1.91166529075,5388.0,12,0,3,0,0.0,0
42902,638.0,35,0,0.9728648959999999,3500.0,9,0,2,0,2.0,0
42903,0.8518216359999999,50,0,0.69065713,6710.0,16,0,5,0,0.0,0
42904,0.019430699,43,0,0.009006259,6550.0,8,0,0,0,0.0,0
42905,0.316803517,41,0,0.169721495,4200.0,7,0,0,0,0.0,0
42906,0.970686209,50,0,0.10135369699999999,2880.0,3,0,0,0,1.0,0
42907,0.320370924,56,1,1.91166529075,5388.0,10,0,4,0,0.0,0
42908,0.9999998999999999,61,2,0.00259948,5000.0,2,1,0,0,1.0,0
42909,0.034413715,50,0,0.014513788,6200.0,3,0,0,0,0.0,0
42910,0.130546923,55,1,0.212275035,6500.0,6,0,1,0,2.0,0
42911,0.17376735899999998,64,0,0.49741837,12597.5,11,0,2,0,1.0,0
42912,0.272541498,48,0,1.91166529075,5388.0,14,0,1,0,0.0,0
42913,0.22625383,26,0,0.538820393,3000.0,6,0,1,0,1.0,0
42914,0.656813113,36,0,0.381736831,4916.0,12,0,1,0,2.0,0
42915,0.286952067,34,0,0.461544871,12000.0,17,0,1,0,3.0,0
42916,0.046456465,30,0,0.106978604,5000.0,5,0,0,0,0.0,0
42917,0.892273705,31,0,0.18523066100000002,5700.0,4,0,0,0,0.0,0
42918,0.016877028999999998,58,0,0.18930667199999998,4600.0,23,0,2,0,0.0,0
42919,0.9999998999999999,49,98,0.0,3000.0,0,98,0,98,0.0,0
42920,0.606583175,49,3,0.727017763,3208.0,13,0,2,0,1.0,0
42921,0.9663301190000001,77,0,0.575914586,6368.0,26,0,2,0,1.0,0
42922,0.029024274,50,0,0.15441722300000002,4040.0,6,0,1,0,1.0,0
42923,1.023501763,40,0,0.30823059,3000.0,6,0,0,0,2.0,0
42924,0.048694685999999994,26,0,0.10316698699999999,2083.0,2,0,0,0,0.0,0
42925,0.47002885899999997,46,0,0.490859959,6290.0,16,0,2,0,2.0,0
42926,0.0,72,0,1.91166529075,5388.0,6,0,1,0,0.0,0
42927,0.111960639,45,0,0.434085096,4300.0,5,0,1,0,4.0,0
42928,0.870784043,38,0,0.547556555,8000.0,10,0,3,0,3.0,1
42929,0.0,73,0,1.91166529075,5388.0,5,0,0,0,0.0,0
42930,0.563012341,56,3,0.50281767,5500.0,11,1,1,0,0.0,0
42931,0.425249169,23,0,0.002497918,1200.0,2,0,0,0,0.0,1
42932,0.509143421,66,0,0.29312192,12597.5,10,0,2,0,0.0,0
42933,0.7155934909999999,47,0,0.6974266509999999,6100.0,16,0,1,0,4.0,0
42934,0.9753415529999999,34,0,0.283177109,4053.0,4,1,1,0,0.0,1
42935,0.9999998999999999,49,1,0.0,3100.0,0,0,0,0,1.0,0
42936,0.711105943,36,0,0.19987269300000002,6283.0,6,0,0,0,1.0,0
42937,0.7608254590000001,70,0,0.289067975,2853.0,10,0,0,0,0.0,0
42938,0.114170378,53,0,0.675639155,12597.5,18,0,8,0,2.0,0
42939,0.904641136,43,0,0.815211372,5416.0,16,0,1,0,1.0,0
42940,0.252200467,28,2,0.169929196,2400.0,14,0,0,1,2.0,0
42941,0.9999998999999999,59,0,1.91166529075,5388.0,1,0,0,0,0.0,1
42942,0.02361274,71,0,0.69516935,1800.0,21,0,1,0,0.0,0
42943,0.461426929,57,0,0.237813302,12597.5,8,0,2,0,2.0,0
42944,0.536546345,51,0,0.083346665,6250.0,2,0,0,0,0.0,0
42945,0.310739498,53,0,0.48502509299999996,6176.0,12,0,1,0,0.0,0
42946,0.420774892,67,0,0.37162879600000004,4708.0,7,0,1,0,0.0,0
42947,0.9999998999999999,23,0,0.089385475,1789.0,0,1,0,0,0.0,1
42948,0.5703732970000001,43,0,1.144781145,5939.0,16,0,3,0,0.0,0
42949,0.240357393,58,2,0.394343781,8167.0,14,0,1,0,3.0,0
42950,0.029957961,70,0,0.164688857,3454.0,6,0,1,0,0.0,0
42951,1.011293453,49,1,0.264999155,5916.0,6,0,1,0,3.0,0
42952,0.025858911000000002,48,1,0.23632513800000002,8500.0,7,0,2,0,2.0,0
42953,0.340612367,34,0,0.364885973,3200.0,8,0,1,0,1.0,0
42954,0.00909442,71,0,1.91166529075,5388.0,7,0,2,0,0.0,0
42955,0.685296791,54,0,1.398001665,1200.0,11,0,1,0,1.0,0
42956,0.135372925,54,0,0.34981027600000003,9750.0,6,0,3,0,1.0,0
42957,0.105185975,44,0,0.46723799299999996,5600.0,4,0,2,0,0.0,0
42958,0.035085855,48,0,0.11888811099999999,10000.0,9,0,1,0,2.0,0
42959,0.590783479,44,0,0.5940771,11750.0,8,0,2,0,1.0,0
42960,0.00897972,59,0,1.91166529075,5388.0,19,0,2,0,0.0,0
42961,0.016652721000000002,53,0,0.069331668,1600.0,7,0,0,0,0.0,0
42962,0.8435954109999999,66,3,1.91166529075,5388.0,8,0,0,0,0.0,0
42963,1.192563569,39,1,0.943906318,6916.0,20,1,2,1,1.0,1
42964,0.034871199,67,0,0.024390244,2500.0,6,0,0,0,0.0,0
42965,0.104566608,53,0,0.14332129999999998,2769.0,9,0,0,0,1.0,0
42966,0.048851324,47,0,0.33983031399999997,4360.0,14,0,2,0,0.0,0
42967,0.037539526000000004,78,0,1.91166529075,5388.0,3,0,0,0,0.0,0
42968,0.6843449559999999,48,0,0.465553445,10000.0,12,0,3,0,2.0,0
42969,0.283844843,82,0,0.411278496,7500.0,9,0,2,0,0.0,0
42970,0.404169326,41,0,0.21319670100000002,4000.0,3,0,1,0,2.0,0
42971,0.089837931,69,0,0.491143911,5419.0,21,0,3,0,0.0,0
42972,0.8261738259999999,32,1,1.91166529075,5388.0,4,0,1,0,0.0,0
42973,0.166854143,83,0,1.91166529075,5388.0,2,0,0,0,0.0,0
42974,0.056459467,47,1,0.331195697,4833.0,10,0,1,0,2.0,0
42975,0.030391772,56,0,0.125,8303.0,2,0,1,0,1.0,0
42976,0.07865246,75,0,0.172977885,3300.0,9,0,1,0,0.0,0
42977,0.029107321000000002,84,0,0.010663111999999999,3000.0,9,0,0,0,0.0,0
42978,0.823627288,32,0,0.08041958,857.0,4,0,0,0,0.0,0
42979,0.059429358,82,0,0.005808971,10500.0,11,0,0,0,0.0,0
42980,0.008599364,82,0,0.003085362,5833.0,9,0,0,0,0.0,0
42981,0.073365231,48,0,0.38460801200000005,10433.0,10,0,2,0,2.0,0
42982,0.032840377000000004,70,0,0.10603559,5450.0,6,0,2,0,0.0,0
42983,0.962207558,58,0,0.7959183670000001,440.0,5,0,0,1,1.0,1
42984,0.482583201,44,0,0.182802866,6000.0,9,0,0,0,0.0,0
42985,0.09771983699999999,49,0,0.09303777699999999,3202.0,8,0,0,0,0.0,0
42986,0.21586648,57,0,0.35353851,6400.0,8,0,1,0,2.0,0
42987,0.9999998999999999,33,0,1.91166529075,5388.0,2,0,0,0,0.0,0
42988,0.00290425,46,0,1.91166529075,5388.0,12,0,3,0,3.0,0
42989,0.42459020399999997,59,0,0.5373787329999999,5256.0,5,0,1,0,0.0,0
42990,0.18224179899999998,42,1,0.271432142,4000.0,9,0,0,0,2.0,0
42991,0.9300437229999999,28,2,0.11852909699999999,2800.0,4,0,0,2,0.0,1
42992,0.001190063,54,0,0.366737029,9000.0,9,0,2,0,0.0,0
42993,0.887311269,44,0,0.064587083,5000.0,2,0,0,0,2.0,0
42994,0.04519548,40,0,0.086652225,6000.0,5,0,0,0,0.0,0
42995,0.001452015,41,0,1.91166529075,5388.0,6,0,1,0,0.0,0
42996,0.070244146,63,0,1.91166529075,5388.0,2,0,0,0,0.0,0
42997,1.0163198690000002,42,0,0.157800785,2800.0,2,0,0,0,0.0,0
42998,0.889541716,37,1,0.37607704,1972.0,4,0,0,0,0.0,0
42999,0.196089365,27,0,0.607998334,4800.0,10,0,2,0,0.0,0
43000,0.203186909,65,0,0.32805375600000003,4166.0,17,0,0,0,0.0,0
43001,0.041281409,57,0,0.355669745,12597.5,13,0,2,0,3.0,0
43002,0.242039741,38,0,0.394555645,6244.0,7,0,1,0,3.0,0
43003,0.924075503,67,0,1.91166529075,5388.0,12,0,1,0,0.0,0
43004,0.018999626999999998,70,0,0.005499083,6000.0,5,0,0,0,0.0,0
43005,0.0,36,0,0.0,1000.0,3,0,0,0,0.0,0
43006,0.172101267,40,0,0.34624032,4002.0,15,0,0,0,3.0,0
43007,0.073785243,46,0,0.29067733100000004,4000.0,8,0,0,0,2.0,0
43008,0.7308781870000001,32,0,0.935907336,2589.0,7,0,1,0,0.0,0
43009,0.44994507799999994,33,0,0.202387545,12597.5,11,0,2,0,1.0,0
43010,0.0,69,0,0.0,5388.0,2,0,0,0,0.0,0
43011,0.08999518699999999,58,0,0.457565116,6833.0,5,0,1,0,2.0,0
43012,0.631827866,67,0,0.301196809,7519.0,7,0,0,0,3.0,0
43013,0.0,47,0,1.91166529075,5388.0,10,0,3,1,2.0,0
43014,0.5689154270000001,66,0,1.1302174459999998,4000.0,11,0,1,0,0.0,0
43015,0.6814515090000001,60,0,0.187431574,12597.5,12,0,1,0,1.0,0
43016,0.647706934,51,2,0.538684319,7250.0,14,1,2,0,3.0,0
43017,0.891658258,49,0,1.203084833,3500.0,9,0,2,0,1.0,0
43018,0.000122447,54,0,1.91166529075,5388.0,11,0,1,0,0.0,0
43019,0.36009262799999997,48,0,0.27348046600000003,12597.5,7,0,2,0,3.0,0
43020,0.16908476100000003,76,0,0.027794441,5000.0,7,0,0,0,0.0,0
43021,0.0,31,0,0.35068007100000004,1690.0,7,0,0,0,0.0,0
43022,0.8725177059999999,61,5,1.91166529075,5388.0,13,0,2,0,0.0,0
43023,0.8202574890000001,73,1,0.588342857,4374.0,9,2,2,0,0.0,1
43024,0.429098881,63,0,0.523548518,4925.0,14,0,1,0,1.0,1
43025,0.009453972,48,0,0.31532607100000004,6700.0,9,0,0,0,0.0,0
43026,0.019234552,41,0,0.113604488,4990.0,13,0,0,0,0.0,0
43027,0.9999998999999999,22,0,0.0,0.0,1,0,0,0,0.0,0
43028,0.333650756,45,1,0.328614009,4025.0,3,0,1,0,2.0,0
43029,0.0,41,2,0.0,7446.0,1,0,0,0,0.0,0
43030,0.269839031,70,0,0.244086148,8496.0,9,0,1,0,0.0,0
43031,0.067905603,49,0,0.048299892000000004,8322.0,3,0,0,0,0.0,0
43032,0.9999998999999999,46,0,1.91166529075,5388.0,5,0,1,0,0.0,0
43033,0.9952019190000001,77,0,0.359875905,2900.0,2,0,1,0,1.0,0
43034,0.010366321,66,0,1.91166529075,5388.0,2,0,0,0,0.0,0
43035,0.12047822300000001,58,0,1.91166529075,5388.0,12,0,0,0,1.0,0
43036,3046.0,57,1,0.31292177,4000.0,4,0,0,0,0.0,0
43037,0.323988,65,0,0.302739452,5000.0,5,0,1,0,0.0,0
43038,0.020536084,61,0,0.065804935,5105.0,3,0,0,0,0.0,0
43039,0.015423481000000001,26,0,0.001129518,2655.0,2,0,0,0,1.0,0
43040,0.047261218,42,0,0.23766482,12597.5,14,0,4,0,0.0,0
43041,0.018954115,73,0,0.007496251999999999,3334.0,5,0,0,0,0.0,0
43042,0.009202861,46,0,0.0026625790000000004,12393.0,6,0,0,0,0.0,0
43043,0.618149379,62,0,1.91166529075,5388.0,14,0,3,0,4.0,0
43044,0.0,29,0,0.0,1150.0,1,0,0,0,0.0,0
43045,0.06794051599999999,74,1,0.476904619,5000.0,12,0,3,0,0.0,0
43046,0.051303710999999995,34,0,1.91166529075,5388.0,6,0,1,0,0.0,0
43047,0.23779384399999998,59,0,0.366807376,4500.0,10,0,0,0,2.0,0
43048,0.534244779,37,0,0.225618945,4644.0,5,0,0,0,0.0,0
43049,0.310951514,30,0,0.094572025,4789.0,7,0,0,0,3.0,0
43050,0.004120596,56,0,0.20800000000000002,5749.0,11,0,1,0,0.0,0
43051,0.0022296539999999998,65,0,0.006973644,9750.0,4,0,0,0,0.0,0
43052,0.142732024,48,0,0.390227082,12597.5,22,0,5,0,3.0,1
43053,0.563878225,41,0,0.5347740670000001,2544.0,8,0,0,0,2.0,0
43054,0.01619919,42,1,0.6028794239999999,5000.0,15,0,1,0,2.0,0
43055,0.028708086,37,0,1.108039132,4701.0,19,0,2,0,1.0,0
43056,0.0,59,0,0.20759764600000002,12597.5,4,0,1,0,1.0,0
43057,0.032993218,46,0,0.331172937,6325.0,8,0,2,0,1.0,0
43058,0.40483822399999997,55,0,1.91166529075,5388.0,10,0,2,0,0.0,0
43059,0.9999998999999999,45,0,0.23915217,5000.0,5,0,1,0,0.0,0
43060,0.167363132,64,0,0.234269953,5800.0,13,0,1,0,1.0,0
43061,0.022152142000000003,57,0,1.91166529075,5388.0,8,0,1,1,0.0,0
43062,0.284935753,48,0,0.320035461,6767.0,8,0,2,0,3.0,0
43063,0.9999998999999999,38,0,1.91166529075,5388.0,1,0,0,0,0.0,0
43064,0.068659198,65,0,0.41410594100000003,3416.0,8,0,1,0,0.0,0
43065,0.0,59,0,1.91166529075,5388.0,3,0,2,0,0.0,0
43066,0.21278254100000002,35,0,0.58167675,3470.0,10,0,2,0,0.0,0
43067,0.20100715,53,0,0.375683635,7130.0,14,0,3,0,1.0,0
43068,0.018534453,66,0,0.006569551999999999,3500.0,6,0,0,0,0.0,0
43069,0.061270871,44,0,0.209108848,12597.5,6,0,2,0,4.0,0
43070,0.18511442600000003,67,0,0.55606342,7000.0,17,0,6,0,0.0,0
43071,0.42507280399999997,35,1,1.91166529075,0.0,8,0,1,0,3.0,0
43072,0.817716661,41,0,0.35130823200000005,3133.0,3,0,1,0,1.0,0
43073,0.01904154,87,0,1.91166529075,5388.0,2,0,0,0,0.0,0
43074,0.0,46,1,0.258632182,7500.0,11,0,1,0,2.0,1
43075,0.0,50,0,0.364046734,3765.0,7,0,3,0,1.0,0
43076,0.7998688740000001,47,2,0.5187165779999999,4300.0,6,0,2,0,0.0,1
43077,0.9999998999999999,35,1,0.306203082,2530.0,7,0,0,0,0.0,1
43078,0.019350551,59,0,1.91166529075,5388.0,17,0,2,0,0.0,0
43079,0.47282559399999996,43,1,0.7744451109999999,5000.0,12,0,2,0,2.0,0
43080,0.42494334200000006,48,0,0.283429143,4000.0,12,0,0,0,0.0,0
43081,0.21694708899999998,50,0,0.462985004,4200.0,10,0,0,0,2.0,0
43082,0.49274396200000004,51,2,0.35196898600000004,4900.0,7,1,1,0,0.0,0
43083,0.538922156,33,0,0.089734211,4100.0,3,0,0,0,0.0,0
43084,0.9999998999999999,60,0,0.028959934,9633.0,1,0,0,0,0.0,0
43085,0.025488322,46,0,0.111483655,8350.0,4,0,1,0,5.0,0
43086,0.8474384079999999,28,1,0.090181964,5000.0,5,0,0,0,1.0,0
43087,0.11304235900000001,53,2,0.242149664,6400.0,9,0,1,0,0.0,0
43088,0.048480638,49,0,0.175874888,7800.0,14,0,2,0,2.0,0
43089,0.035849157,49,0,0.43342776200000005,3176.0,8,0,2,0,0.0,0
43090,0.010267393,75,0,0.21355179100000002,3600.0,6,0,1,0,0.0,0
43091,1.006570803,42,1,0.463307013,4305.0,4,0,1,0,2.0,0
43092,0.041228218999999997,59,0,0.085832949,6500.0,5,0,0,0,0.0,0
43093,0.058635031,58,0,0.515388628,1916.0,6,0,0,0,1.0,0
43094,0.252001761,52,0,0.380080996,6666.0,20,0,2,0,2.0,0
43095,0.02779651,48,0,0.450708137,3600.0,9,0,1,0,0.0,0
43096,0.19111490399999997,71,0,0.110788582,6200.0,8,0,1,1,0.0,0
43097,0.21315861,56,0,0.318952372,11148.0,18,0,1,0,1.0,0
43098,0.392105607,28,0,0.18036392699999998,5000.0,7,0,0,0,1.0,0
43099,0.313764072,59,1,0.22195646,12597.5,11,1,1,0,0.0,1
43100,0.071267557,55,0,0.36854576,10128.0,6,0,2,0,1.0,0
43101,0.32896076,47,0,0.37967537100000004,2833.0,10,0,0,1,0.0,0
43102,0.118382344,65,0,1.91166529075,5388.0,7,0,1,0,0.0,0
43103,0.125894209,82,2,0.163907285,2415.0,9,0,0,0,0.0,0
43104,0.995001136,37,0,0.321441843,2690.0,18,0,0,0,2.0,1
43105,0.066335751,61,0,0.868065967,2000.0,9,0,2,0,0.0,0
43106,1.014375453,61,1,1.91166529075,5388.0,11,0,2,0,2.0,1
43107,0.9999998999999999,33,1,0.13197196,3280.0,2,1,0,0,0.0,1
43108,0.200842448,65,0,0.105649058,6000.0,4,0,0,0,1.0,0
43109,0.21482617199999998,57,0,1.91166529075,5388.0,5,0,0,0,0.0,0
43110,0.103181556,32,0,0.38293825,6833.0,14,0,1,0,1.0,0
43111,0.053951658,67,0,0.26265188899999997,7488.0,6,0,1,0,0.0,0
43112,0.0,68,0,0.294916325,3166.0,5,0,1,0,0.0,0
43113,0.03050813,79,0,0.018878401,1800.0,13,0,0,0,0.0,0
43114,0.705687518,45,0,0.367766087,9883.0,10,0,1,0,2.0,0
43115,0.136188746,61,0,0.330858698,8081.0,9,0,1,0,0.0,0
43116,0.35579103700000003,50,0,1.429904466,4500.0,13,0,3,0,0.0,0
43117,0.195126193,56,0,0.38030095799999997,12597.5,8,0,2,0,2.0,0
43118,0.224493575,43,0,0.7013440390000001,5728.0,21,0,2,0,1.0,0
43119,0.6718106640000001,43,0,0.26347784399999996,6250.0,6,0,1,0,0.0,0
43120,0.04289209099999999,57,1,0.591201257,7000.0,11,0,3,0,0.0,0
43121,0.888058723,27,0,0.21972894899999998,4500.0,10,0,0,0,1.0,0
43122,0.418517076,23,0,0.149201943,1440.0,6,0,0,0,0.0,0
43123,0.7394260570000001,62,1,0.271247529,8600.0,9,0,1,0,0.0,0
43124,0.739679436,69,0,0.317536301,12533.0,9,0,2,0,0.0,0
43125,0.013440826999999999,48,0,1.91166529075,5388.0,7,0,1,0,0.0,0
43126,0.828026358,46,3,0.27014597100000004,5000.0,4,0,0,0,0.0,0
43127,0.284896141,54,0,1.91166529075,5388.0,8,0,2,0,0.0,0
43128,0.9999998999999999,30,0,0.237504998,2500.0,1,1,1,0,2.0,1
43129,0.001592892,88,0,0.075331318,4300.0,9,0,1,0,1.0,0
43130,0.041052129,63,0,0.043122035,2318.0,9,0,0,0,0.0,0
43131,0.42995649700000005,60,0,1.91166529075,7600.0,20,0,3,0,1.0,0
43132,0.087515107,42,0,1.91166529075,5388.0,10,0,1,0,0.0,0
43133,0.104807051,53,0,0.111675127,4333.0,2,0,1,0,1.0,0
43134,0.864668483,24,0,1.91166529075,2517.0,3,0,0,0,0.0,0
43135,0.784431138,61,0,0.005541069,3067.0,1,0,0,0,0.0,0
43136,0.301491625,65,1,1.38243007,4575.0,20,0,2,1,0.0,1
43137,0.157074181,49,0,0.179740507,8400.0,18,0,2,0,0.0,0
43138,0.0,64,0,0.399657925,1753.0,7,0,2,1,0.0,0
43139,0.148070994,66,0,0.261942052,5107.0,5,0,1,0,0.0,0
43140,0.8160941540000001,50,1,0.384587878,5592.0,10,1,1,0,1.0,0
43141,0.122264151,37,0,0.224797457,9750.0,8,0,2,0,4.0,0
43142,0.216860396,69,0,0.386462469,5288.0,15,0,1,0,0.0,0
43143,0.348441926,28,0,0.029509757,2100.0,2,0,0,0,0.0,0
43144,0.015483371999999999,51,1,1.91166529075,5388.0,7,0,1,0,0.0,1
43145,0.00359976,86,0,1.0,5388.0,2,0,0,0,0.0,0
43146,0.306965893,34,1,0.573237794,6000.0,7,0,2,0,0.0,0
43147,0.019592163,24,0,0.6016166279999999,865.0,3,0,0,0,0.0,0
43148,0.291326087,38,0,0.5105147720000001,7750.0,8,0,2,0,2.0,0
43149,0.0,47,0,0.24011238399999998,4626.0,9,0,1,0,2.0,0
43150,0.864386925,55,0,1.578168733,2500.0,10,0,2,0,0.0,0
43151,0.549716626,51,1,0.233435542,7500.0,6,0,1,0,3.0,0
43152,0.021458879,55,0,0.172063687,12597.5,7,0,2,0,2.0,0
43153,0.109580771,72,0,0.34754522,3869.0,9,0,1,0,1.0,0
43154,0.012544081,61,0,1.91166529075,5388.0,10,0,0,0,1.0,0
43155,0.7906503340000001,49,0,0.35876536600000003,7483.0,3,0,1,0,2.0,0
43156,0.743705451,50,0,0.14557281800000002,12597.5,7,0,2,0,2.0,0
43157,0.0,48,0,0.16876003399999998,10588.0,6,0,2,0,0.0,0
43158,0.009527042,50,0,0.248256053,4873.0,10,0,1,0,4.0,0
43159,0.504785031,62,0,1.91166529075,5388.0,6,1,1,1,0.0,0
43160,0.16881062,55,0,0.217229394,12083.0,9,0,1,0,0.0,0
43161,0.026605891,45,0,0.083314819,4500.0,9,0,0,0,0.0,1
43162,0.15161424699999998,51,0,0.98114065,4400.0,18,0,1,0,3.0,0
43163,0.0,69,0,1.91166529075,0.0,8,0,0,0,0.0,0
43164,0.002636124,50,0,0.0,4000.0,4,0,0,0,0.0,0
